id,address,authors,booktitle,date,editor,institution,journal,month,note,pages,publisher,tech,title,type,volume,year
921,,"Aha, D., Kibler, D. and Albert, M.",,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,6,1991.
922,,"Aha, D., Kibler, D., & Albert, M.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6 (1),",(1991).
923,,"Aha, D., Kibler, D., & Albert, M.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).
924,,"Aha, D., Kibler, D., & Albert, M.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).
926,,"Aha, D., Kibler, D., and Albert, M.",,,,,"Machine Learning,",,,37-66.,,,Instance-Based Learning Algorithms.,,6,-1991
927,,"Aha, D., Kibler, D., and Albert, M.",,,,,"Machine Learning,",,,37-66.,,,Instance-Based Learning Algorithms.,,6,-1991
928,,"Aha, D., Kibler, D., and Albert, M.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).
929,,"Aha, D., Kibler, D., and Albert, M.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6(1),(1991).
930,,"Aha, D., Kibler, D., and Albert, M.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,7,(1991).
931,,"Aha, D.; Kibler, D.; and Albert, M.",,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.
932,,"Aha, D.; Kibler, D.; and Albert, M.",,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.
933,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,,"Machine Learning,",,,37-66.,,,"Instance-based learning algorithms,",,6,-1991
934,,"Aha, D.W., Kibler, D., & Albert, M.K.",,,,,"Machine Learning,",,,37-66.,,,"Instance-based learning algorithms,",,6,-1991
935,,"Aha, D.W.; Kibler, D.; and Albert, M.K.",,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.
936,,"D. W. Aha, D. Kibler & M. K. Albert.",,,,,Machine Learning,,,37-66.,,,(1991) Instance-based learning algorithms.,,6(1),
937,,"D. W. Aha, D. Kibler & M. K. Albert.",,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6(1),-1991
938,,"David W. Aha, Dennis Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,1991.
939,,"Aha, D., Kibler, D., and Albert, M.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,06:00,-1991
940,,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,,Machine Learning,,,37-66.,,,Instance-based Learning Algorithms.,,6,1991.
941,,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.
942,,"D Aha, D Kibler, and M Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
943,,"D W Aha, D Kibler, and M K Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
944,,"D. Aha, D. Kibler, and M. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
945,,"D. Aha, D. Kibler, and M. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
946,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
947,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
948,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
949,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
950,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
951,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
952,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
953,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
954,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
955,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
956,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instancebased learning algorithms.,,6(1),1991.
957,,"D.W. Aha, D. Kibler, and M.K. Albert.",,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
958,,"D.W. Aha, D. Kibler, and M.K. Albert.",,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
959,,"D.W. Aha, D. Kibler, and M.K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
960,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
961,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
962,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
963,,"D. W. Aha, D. Kibler, and M. Albert.",,,,,"Machine Learning,",,,"37 -66,",,,Instance-based learning algorithms.,,06:00,1991.
964,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.
965,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.
966,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
967,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
968,,"D.W. Aha, D. Kibler and M.K. Albert",,,,,"Machine Learning,",,,37-66.,,,. Instance-Based Learning Algorithms.,,6,-1991
969,,D. Aha and D. Kibler.,,,,,"Machine Learning,",,,"794-799,",,,Noise-tolerant instance-based learning algorithms.,,08:00,1991.
970,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
971,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
972,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
973,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
974,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
975,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
976,,"D W Aha, D Kibler, and M K Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
977,,"D. Aha, D. Kibler, and M. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,06:00,1991.
1211,,"Brodley, C.E., and Utgoff, P.E.",,,,,Machine Learning.,,,,,,Multivariate Decision Trees.,,,1994.
978,,"D. W. Aha, D. Kibler, and J. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
979,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
980,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
981,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
982,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
983,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
984,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
985,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
986,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.
987,,"Aha, D., Kibler, D., and Albert, M.,",,,,,"Machine Learning,",,,"37-66,",,,"Instance-Based Learning Algorithms,",,6,1991.
988,,"Aha, D., Kibler, D., and Albert, M.",,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.
989,,"Aha, D., Kibler, D., and Albert, M.",,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.
990,,"Aha, D., Kibler, D., and Albert, M.",,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.
991,,"D. Aha, D. Kibler and M. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6,1991.
992,,"D. Aha, D. Kibler, and M. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
993,,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
994,,"D. W. Aha, D. Kibler, and M. K. Al-bert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
995,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
996,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
997,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
998,,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.
999,,"David W. Aha, Dennis Kibler, and Mark K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
1000,,"David W. Aha, Dennis Kibler, and Mark K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
1001,,"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.
1002,,"D.W. Aha, D. Kibler, and M.K. Albert,",,,,,"Machine Learning,",,,"37-66,",,,"Instance-based learning algorithms,",,6,1991.
1003,,"D.W. Aha, D. Kibler, and M.K. Albert,",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,
1004,,"Aha, D., Kibler, D., & Albert, M.",,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).
1005,,"D. Aha, D. Kibler, and M. Albert.",,,,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"2,865277778",1991.
1006,,"Kibler, D. and Conery, J.",,,,"Irvine Computational Intelligence Project, Information and Computer Science Department, University of California, Irvine.",,,,,,,Parallelism in AI Programs.,"Technical report,",,
1007,"Karlsruhe, Germany,",John S. Conery and Dennis F. Kibler.,"In Proceedings of International Joint Conference on Artificial Intelligence,",,,,,,,"pages 539-543,","William Kaufmann, Los Altos.",,AND parallelism in logic programs.,,,1983.
1008,,J.S. Conery and D.F. Kibler.,,,,,"New Generation Computing,",,,"43-70,",,,And parallelism and nondeterminism in logic programs.,,3,1985.
1009,,J. S. Conery and D. F. Kibler.,"In Proceedings of International Joint Conference on Artificial Intelligence,",,,,,,,"pages 53-56,",,,Parallelism in ai programs.,,,1985.
1010,,J.S. Conery and D.F. Kibler.,,,,,"New Generation Computing,",,,"43-70,",,,And parallelism and nondeterminism in logic programs.,,3,1985.
1011,,"Aha DW, Kibler D, Albert MK.",,,,,Machine Learning,,,37-66.,,,"Instance-based Learning Methods,",,06:00,1991;
1012,,D. Kibler and P. Morris.,"In Proceedings of the Seventh International Joint Conference on Artificial Intelligence,",,,,,,,"pages 345-347,",,,Don't be stupid.,,,1981.
1013,,Dennis Kibler.,,,,"Department of Computer Science, University of California at Irvine,",,,,,,,Natural generation of heuristics by transforming the problem representation.,"Technical Report TR-85-20,",,1985.
1014,,"Kibler, D.",,,,"University of California, Irvine, CA,",,,,,,,Natural Generation of Heuristics by Transforming the the Problem Representation.,"Technical Report TR-85-20,",,1985.
1015,,B. Porter and D. Kibler.,,,,,"Machine Learning,",,,"249-286,",,,Experimental goal regression: A method for learning problem-solving heuristics.,,1,1986.
1016,"Irvine, CA.","Kibler, D. and Aha, D.","In Proc. of the 4 th International Workshop on Machine Learning,",,,,,,,"pages 24-30,",,,Learning representative exemplars of concepts: An initial case study.,,,(1987).
1017,"Irvine, CA,",Dennis Kibler and David W. Aha.,"In Proceedings of the 4 th International Workshop on Machine Learning,",,,,,,,,,,Learning representative exemplars of concepts: An initial case study.,,,1987.
1018,"Irvine, CA,",Dennis Kibler and David W. Aha.,"In Proceedings of the 4 th International Workshop on Machine Learning,",,,,,,,,,,Learning representative exemplars of concepts: An initial case study.,,,1987.
1019,"Glasgow, UK.","Kibler, D. and Langley, P.,",,,"editor,In Sleeman, D.,",,,October,,"pages 81-92,","Turing Institute, Pitman.",,Machine Learning as an Experimental Science.,,,1988.
1020,,"Kibler, D., and Langley, P.",,,,,"Machine Learning,",,,5-8.,,,Machine learning as an experimental science.,,"3(1),",(1988).
1021,,"Kibler D., Langley P.:",,,,,"Machine Learning,",,,"5-8,",,,"Machine Learning as an Experimental Science,",,"3(1),",1988.
1022,"Glasgow, Scotland,","Kibler, D. and Langley, P.","In Proceedings of the Third European Working Session on Learning,",,,,,,,,"Pitman,",,Machine Learning as an Experimental Science.,,,1988.
1023,,"Kibler, D. and Aha, D. W.",,,,,"Computational Intelligence,",,,51-57.,,,Instance-based prediction of real-valued attributes.,,5(2),(1989).
1024,,"Kibler, D. and Aha, D. W.",,,,,"Computational Intelligence,",,,51-57.,,,Instance-based prediction of real-valued attributes.,,5(2),(1989).
1025,,"Kibler, D., Aha, D. W., and Albert, M.",,,,,"Computational Intelligence,",,,51-57.,,,Instance-based prediction of real-valued attributes.,,5,(1989).
1026,,"Kibler, D., Aha, D.W., & Albert, M.K.",,,,,"Computational Intelligence,",,,51-57.,,,"Instance-based prediction of real-valued attributes,",,5,-1989
1027,,"Kibler, D., Aha, D.W., & Albert, M.K.",,,,,"Computational Intelligence,",,,51-57.,,,"Instance-based prediction of real-valued attributes,",,5,-1989
1028,,"D. Kibler, D. W. Aha, and M. K. Albert.",,,,,"Computational Intelligence,",,,"51-57,",,,Instance-Based Prediction of Real-Valued Attributes.,,5,1989.
1029,,"D. Kibler, D. W. Aha, and M. K. Albert.",,,,,"Computational Intelligence,",,,"51-57,",,,Instance-Based Prediction of Real-Valued Attributes.,,5,1989.
1030,,D. Kibler and D. W. Aha.,,,,,"Computational Intelligence,",,,"51-57,",,,Instance-based prediction of real-valued attributes.,,5(2),1989.
1031,,D. Kibler and D. W. Aha.,,,,,"Computational Intelligence,",,,"51-57,",,,Instance-based prediction of real-valued attributes.,,5(2),1989.
1032,,"Pazzani, M. & Kibler, D.",,,,,Machine Learning,,,57-94.,,,The Utility of Knowledge in Inductive Learning.,,"9(1),",
1033,,"Pazzani, M., and Kibler, D.,",,,,,"Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,9,1992.
1034,,Michael Pazzani and Dennis Kibler.,,,,,"Machine Learning,",,,"57-94,",,,The role of prior knowledge in inductive learning.,,9,1992.
1035,,Michael Pazzani and Dennis Kibler.,,,,,"Machine Learning,",,,"57-94,",,,The role of prior knowledge in inductive learning.,,9,1992.
1036,,Michael Pazzani and Dennis Kibler.,,,,,"Machine Learning,",,,"57-94,",,,The role of prior knowledge in inductive learning.,,9,1992.
1037,,Micheal Pazzani and Dennis Kibler.,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9,1992.
1038,"Amherst, MA.",Dennis Kibler (1993).,"In Proceedings of KCSL93, 3rd International Workshop on Knowledge Compilation and Speedup Learning (in ICML93),",,,,,,,,,,Some real-world domains for learning problem solvers.,,,
1039,"Amherst, MA.",Dennis Kibler (1993).,"In Proceedings of KCSL93, 3rd International Workshop on Knowledge Compilation and Speedup Learning (in ICML93),",,,,,,,,,,Some real-world domains for learning problem solvers.,,,
1040,"Amherst, MA.",Dennis Kibler (1993).,"In Proceedings of KCSL93, 3rd International Workshop on Knowledge Compilation and Speedup Learning (in ICML93),",,,,,,,,,,Some real-world domains for learning problem solvers.,,,
1041,,Pazzani M. and Kibler D.,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1),1991.
1042,,Pazzani M. and Kibler D.,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1),1991.
1043,,Pazzani M. and Kibler D.,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1),1991.
1044,,Pazzani M. and Kibler D.,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1),1991.
1045,,"Pazzani M, Kibler D.",,,,,Machine Learning,,,:57-94.,,,The utility of knowledge in Inductive learning.,,;9,1992
1046,,"Pazzani M., Kibler D.:",,,,,"in Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,9,1992.
1047,,"Ourston, D. & Mooney, R.",,,,,"Artificial Intelligence,",,,273-309.,,,Theory refinement combining analytical and empirical methods.,,66(2),(1994).
